client_id,district_id,birthdate,birthdate_year,birthdate_month,birthdate_day,sex
4259,10,1949-56-16,1949,6,16,f
4260,12,1967-06-01,1967,6,1,m
4261,34,1924-58-04,1924,8,4,f
4262,59,1925-54-24,1925,4,24,f
4263,73,1972-56-26,1972,6,26,f
4264,74,1971-56-21,1971,6,21,f
4265,59,1978-01-19,1978,1,19,m
4266,1,1974-51-26,1974,1,26,f
4267,24,1936-54-21,1936,4,21,f
4268,24,1928-06-11,1928,6,11,m
4269,45,1955-59-07,1955,9,7,f
4270,58,1972-52-05,1972,2,5,f
4271,58,1964-07-23,1964,7,23,m
4272,42,1978-58-30,1978,8,30,f
4273,18,1976-61-29,1976,11,29,f
4274,70,1937-55-24,1937,5,24,f
4275,49,1957-56-26,1957,6,26,f
4276,74,1973-58-05,1973,8,5,f
4277,74,1979-11-05,1979,11,5,m
4278,33,1949-11-18,1949,11,18,m
4279,51,1949-10-13,1949,10,13,m
4280,55,1944-51-08,1944,1,8,f
4281,54,1931-04-13,1931,4,13,m
4282,3,1932-06-09,1932,6,9,m
4283,27,1924-09-05,1924,9,5,m
4284,68,1946-11-26,1946,11,26,m
4285,68,1945-62-28,1945,12,28,f
4286,6,1965-59-28,1965,9,28,f
4287,62,1953-60-07,1953,10,7,f
4288,70,1946-53-08,1946,3,8,f
4289,66,1981-11-23,1981,11,23,m
4290,32,1947-03-09,1947,3,9,m
4291,58,1951-55-07,1951,5,7,f
4292,72,1952-07-19,1952,7,19,m
4293,4,1959-62-16,1959,12,16,f
4294,4,1956-06-22,1956,6,22,m
4295,18,1960-03-16,1960,3,16,m
4296,57,1925-11-06,1925,11,6,m
4297,57,1928-60-16,1928,10,16,f
4298,33,1920-04-18,1920,4,18,m
4299,50,1977-59-15,1977,9,15,f
4300,1,1977-61-15,1977,11,15,f
4301,14,1956-55-03,1956,5,3,f
4302,30,1944-51-04,1944,1,4,f
4303,21,1978-53-05,1978,3,5,f
4304,5,1945-56-15,1945,6,15,f
4305,40,1939-56-21,1939,6,21,f
4306,40,1940-10-17,1940,10,17,m
4307,1,1977-04-14,1977,4,14,m
4308,44,1970-51-10,1970,1,10,f
4309,39,1979-54-26,1979,4,26,f
4310,65,1925-55-30,1925,5,30,f
4311,59,1981-04-12,1981,4,12,m
4312,72,1979-60-20,1979,10,20,f
4313,53,1968-52-21,1968,2,21,f
4314,58,1925-55-24,1925,5,24,f
4315,74,1959-54-25,1959,4,25,f
4316,1,1943-58-26,1943,8,26,f
4317,53,1978-60-11,1978,10,11,f
4318,43,1942-59-11,1942,9,11,f
4319,43,1946-11-06,1946,11,6,m
4320,66,1958-61-04,1958,11,4,f
4321,19,1973-60-18,1973,10,18,f
4322,19,1970-10-01,1970,10,1,m
4323,40,1924-03-20,1924,3,20,m
4324,40,1918-57-22,1918,7,22,f
4325,55,1947-07-19,1947,7,19,m
4326,1,1930-09-20,1930,9,20,m
4327,1,1937-58-23,1937,8,23,f
4328,59,1976-56-13,1976,6,13,f
4329,64,1947-55-18,1947,5,18,f
4330,33,1921-07-02,1921,7,2,m
4331,5,1959-09-03,1959,9,3,m
4332,57,1936-01-11,1936,1,11,m
4333,1,1958-04-20,1958,4,20,m
4334,1,1954-52-19,1954,2,19,f
4335,54,1924-62-25,1924,12,25,f
4336,19,1969-58-02,1969,8,2,f
4337,48,1966-04-21,1966,4,21,m
4338,30,1944-10-25,1944,10,25,m
4339,59,1977-59-15,1977,9,15,f
4340,1,1949-57-18,1949,7,18,f
4341,76,1964-05-01,1964,5,1,m
4342,63,1918-54-07,1918,4,7,f
4343,27,1929-58-09,1929,8,9,f
4344,54,1925-06-15,1925,6,15,m
4345,18,1974-59-29,1974,9,29,f
4346,3,1973-59-20,1973,9,20,f
4347,54,1926-56-20,1926,6,20,f
4348,3,1978-54-17,1978,4,17,f
4349,1,1959-58-22,1959,8,22,f
4350,1,1966-08-20,1966,8,20,m
4352,72,1971-07-24,1971,7,24,m
4353,28,1979-59-19,1979,9,19,f
4354,28,1986-08-13,1986,8,13,m
4355,1,1938-62-29,1938,12,29,f
4358,70,1942-10-24,1942,10,24,m
4359,64,1950-08-02,1950,8,2,m
4360,19,1965-57-10,1965,7,10,f
4361,46,1955-05-04,1955,5,4,m
4362,50,1943-09-16,1943,9,16,m
4363,50,1951-57-01,1951,7,1,f
4364,22,1977-12-05,1977,12,5,m
4365,10,1961-05-12,1961,5,12,m
4367,14,1982-03-30,1982,3,30,m
4368,32,1977-60-21,1977,10,21,f
4369,53,1965-06-15,1965,6,15,m
4370,59,1939-06-28,1939,6,28,m
4371,32,1968-12-12,1968,12,12,m
4372,3,1933-10-11,1933,10,11,m
4373,51,1951-12-20,1951,12,20,m
4376,70,1954-03-05,1954,3,5,m
4377,48,1978-01-31,1978,1,31,m
4380,1,1931-05-13,1931,5,13,m
4381,56,1959-01-25,1959,1,25,m
4382,18,1980-10-20,1980,10,20,m
4383,21,1963-08-01,1963,8,1,m
4384,10,1973-51-12,1973,1,12,f
4385,21,1972-60-02,1972,10,2,f
4386,53,1945-62-27,1945,12,27,f
4387,52,1946-02-18,1946,2,18,m
4388,4,1936-59-16,1936,9,16,f
4389,10,1926-57-01,1926,7,1,f
4390,7,1972-54-29,1972,4,29,f
4393,1,1941-59-11,1941,9,11,f
4394,64,1975-62-30,1975,12,30,f
4395,36,1958-55-16,1958,5,16,f
4396,63,1974-61-07,1974,11,7,f
4397,63,1973-11-26,1973,11,26,m
4398,77,1958-07-23,1958,7,23,m
4399,61,1967-61-20,1967,11,20,f
4400,54,1959-58-29,1959,8,29,f
4401,8,1968-07-20,1968,7,20,m
4402,23,1929-04-11,1929,4,11,m
4403,36,1938-60-19,1938,10,19,f
4404,31,1951-54-09,1951,4,9,f
4405,47,1959-54-17,1959,4,17,f
4406,1,1954-11-01,1954,11,1,m
4407,70,1975-07-06,1975,7,6,m
4408,62,1923-05-19,1923,5,19,m
4409,62,1928-51-22,1928,1,22,f
4410,24,1976-51-12,1976,1,12,f
4411,54,1950-01-02,1950,1,2,m
4412,54,1952-61-26,1952,11,26,f
4413,74,1977-05-04,1977,5,4,m
4414,50,1933-06-19,1933,6,19,m
4415,4,1977-07-09,1977,7,9,m
4416,67,1970-12-25,1970,12,25,m
4417,1,1976-04-24,1976,4,24,m
4418,28,1970-05-19,1970,5,19,m
4420,55,1957-05-06,1957,5,6,m
4421,1,1944-56-27,1944,6,27,f
4422,76,1943-57-31,1943,7,31,f
4423,27,1918-05-24,1918,5,24,m
4424,21,1933-05-06,1933,5,6,m
4425,21,1936-60-15,1936,10,15,f
4426,26,1969-59-13,1969,9,13,f
4427,30,1940-11-03,1940,11,3,m
4428,38,1954-03-09,1954,3,9,m
4429,64,1945-04-02,1945,4,2,m
4430,64,1938-56-27,1938,6,27,f
4431,58,1930-09-30,1930,9,30,m
4432,1,1964-53-14,1964,3,14,f
4433,1,1968-02-22,1968,2,22,m
4434,64,1964-03-29,1964,3,29,m
4435,64,1965-60-30,1965,10,30,f
4436,27,1920-04-28,1920,4,28,m
4437,70,1961-60-26,1961,10,26,f
4438,70,1957-12-04,1957,12,4,m
4439,70,1975-03-25,1975,3,25,m
4440,33,1948-12-26,1948,12,26,m
4441,33,1943-60-07,1943,10,7,f
4442,23,1921-54-29,1921,4,29,f
4444,77,1969-03-28,1969,3,28,m
4445,77,1964-54-14,1964,4,14,f
4446,71,1950-60-11,1950,10,11,f
4447,71,1957-08-16,1957,8,16,m
4448,72,1942-55-02,1942,5,2,f
4449,8,1949-11-08,1949,11,8,m
4450,67,1949-51-05,1949,1,5,f
4451,50,1927-60-19,1927,10,19,f
4452,70,1924-56-08,1924,6,8,f
4453,61,1976-55-29,1976,5,29,f
4454,61,1976-02-09,1976,2,9,m
4455,70,1976-07-29,1976,7,29,m
4456,30,1936-10-23,1936,10,23,m
4457,1,1943-01-17,1943,1,17,m
4458,22,1950-62-23,1950,12,23,f
4459,1,1962-55-21,1962,5,21,f
4460,1,1957-02-24,1957,2,24,m
4461,54,1957-54-22,1957,4,22,f
4462,1,1977-09-13,1977,9,13,m
4463,76,1923-08-17,1923,8,17,m
4464,53,1964-11-19,1964,11,19,m
4465,74,1937-06-02,1937,6,2,m
4466,75,1922-60-07,1922,10,7,f
4467,20,1944-61-17,1944,11,17,f
4468,20,1944-05-04,1944,5,4,m
4469,8,1973-52-28,1973,2,28,f
4471,64,1975-56-11,1975,6,11,f
4472,74,1965-07-25,1965,7,25,m
4473,1,1944-12-27,1944,12,27,m
4474,3,1964-62-09,1964,12,9,f
4476,3,1927-01-13,1927,1,13,m
4477,74,1957-01-18,1957,1,18,m
4478,74,1952-55-14,1952,5,14,f
4479,2,1958-57-24,1958,7,24,f
4480,74,1963-03-30,1963,3,30,m
4481,1,1975-06-16,1975,6,16,m
4482,56,1979-01-17,1979,1,17,m
4483,63,1966-58-29,1966,8,29,f
4484,37,1955-04-11,1955,4,11,m
4485,36,1919-07-20,1919,7,20,m
4486,36,1914-56-14,1914,6,14,f
4487,22,1974-08-14,1974,8,14,m
4488,22,1971-54-03,1971,4,3,f
4489,76,1948-03-24,1948,3,24,m
4490,76,1956-52-18,1956,2,18,f
4491,2,1977-57-13,1977,7,13,f
4492,16,1965-59-08,1965,9,8,f
4493,33,1947-10-05,1947,10,5,m
4494,54,1952-11-09,1952,11,9,m
4495,66,1979-04-11,1979,4,11,m
4496,10,1971-02-19,1971,2,19,m
4497,10,1964-59-14,1964,9,14,f
4498,31,1931-12-28,1931,12,28,m
4499,31,1929-59-28,1929,9,28,f
4500,17,1924-08-12,1924,8,12,m
4501,70,1947-53-18,1947,3,18,f
4502,21,1932-01-10,1932,1,10,m
4503,21,1928-55-28,1928,5,28,f
4504,33,1965-61-24,1965,11,24,f
4505,33,1966-07-06,1966,7,6,m
4506,11,1954-61-30,1954,11,30,f
4507,1,1970-08-03,1970,8,3,m
4508,54,1921-11-14,1921,11,14,m
4509,54,1920-53-12,1920,3,12,f
4510,34,1938-62-28,1938,12,28,f
4511,51,1945-54-27,1945,4,27,f
4512,1,1963-10-19,1963,10,19,m
4514,65,1940-12-25,1940,12,25,m
4515,59,1920-59-28,1920,9,28,f
4516,1,1961-59-27,1961,9,27,f
4518,39,1952-54-04,1952,4,4,f
4519,70,1951-60-31,1951,10,31,f
4520,1,1957-56-28,1957,6,28,f
4521,1,1943-09-09,1943,9,9,m
4522,68,1950-61-01,1950,11,1,f
4523,68,1952-03-09,1952,3,9,m
4524,77,1957-07-14,1957,7,14,m
4525,77,1964-57-17,1964,7,17,f
4526,70,1970-54-24,1970,4,24,f
4527,1,1963-52-04,1963,2,4,f
4528,28,1922-01-09,1922,1,9,m
4529,37,1976-09-16,1976,9,16,m
4530,37,1984-59-18,1984,9,18,f
4531,64,1964-56-25,1964,6,25,f
4532,39,1953-10-09,1953,10,9,m
4533,64,1980-01-29,1980,1,29,m
4534,38,1954-12-24,1954,12,24,m
4535,1,1931-62-03,1931,12,3,f
4536,41,1947-10-14,1947,10,14,m
4539,55,1942-12-12,1942,12,12,m
4540,69,1936-01-16,1936,1,16,m
4541,32,1971-53-02,1971,3,2,f
4542,29,1954-02-06,1954,2,6,m
4543,1,1941-12-01,1941,12,1,m
4544,52,1955-56-13,1955,6,13,f
4545,3,1936-51-20,1936,1,20,f
4546,23,1951-54-20,1951,4,20,f
4547,9,1943-62-30,1943,12,30,f
4548,7,1958-01-05,1958,1,5,m
4549,10,1920-60-30,1920,10,30,f
4550,72,1942-60-17,1942,10,17,f
4551,60,1924-04-29,1924,4,29,m
4552,60,1919-52-28,1919,2,28,f
4553,1,1945-52-23,1945,2,23,f
4554,70,1937-07-24,1937,7,24,m
4555,52,1960-08-07,1960,8,7,m
4556,74,1970-05-31,1970,5,31,m
4557,44,1932-60-24,1932,10,24,f
4558,44,1928-09-27,1928,9,27,m
4559,35,1958-53-09,1958,3,9,f
4560,9,1963-10-20,1963,10,20,m
4561,40,1968-56-29,1968,6,29,f
4562,25,1965-10-11,1965,10,11,m
4563,10,1971-57-25,1971,7,25,f
4564,10,1975-08-25,1975,8,25,m
4565,14,1948-03-03,1948,3,3,m
4567,70,1937-02-12,1937,2,12,m
4568,70,1982-04-26,1982,4,26,m
4569,6,1971-57-09,1971,7,9,f
4570,1,1939-61-03,1939,11,3,f
4571,1,1967-11-07,1967,11,7,m
4572,28,1936-55-21,1936,5,21,f
4573,5,1955-60-12,1955,10,12,f
4574,20,1966-61-12,1966,11,12,f
4575,36,1964-59-20,1964,9,20,f
4576,53,1958-06-27,1958,6,27,m
4577,64,1949-57-25,1949,7,25,f
4578,15,1976-12-27,1976,12,27,m
4579,74,1939-57-01,1939,7,1,f
4580,30,1944-61-24,1944,11,24,f
4581,1,1956-56-16,1956,6,16,f
4582,44,1918-10-12,1918,10,12,m
4583,61,1941-58-24,1941,8,24,f
4584,7,1949-56-24,1949,6,24,f
4585,9,1948-59-10,1948,9,10,f
4586,9,1951-08-13,1951,8,13,m
4587,36,1978-55-06,1978,5,6,f
4588,53,1976-61-05,1976,11,5,f
4589,2,1976-59-15,1976,9,15,f
4590,1,1936-03-17,1936,3,17,m
4591,43,1933-08-19,1933,8,19,m
4592,1,1955-53-29,1955,3,29,f
4593,72,1932-07-03,1932,7,3,m
4594,1,1940-11-25,1940,11,25,m
4595,1,1940-61-29,1940,11,29,f
4596,74,1973-58-31,1973,8,31,f
4597,1,1952-55-19,1952,5,19,f
4598,25,1941-54-12,1941,4,12,f
4599,25,1947-12-05,1947,12,5,m
4600,70,1967-03-13,1967,3,13,m
4601,1,1935-04-02,1935,4,2,m
4602,1,1934-54-04,1934,4,4,f
4603,69,1946-57-26,1946,7,26,f
4604,67,1968-10-02,1968,10,2,m
4605,18,1980-59-09,1980,9,9,f
4606,8,1937-10-14,1937,10,14,m
4607,74,1976-61-16,1976,11,16,f
4608,41,1945-01-18,1945,1,18,m
4609,7,1976-62-19,1976,12,19,f
4610,34,1966-51-02,1966,1,2,f
4611,1,1953-55-10,1953,5,10,f
4612,44,1960-59-23,1960,9,23,f
4615,56,1951-07-31,1951,7,31,m
4617,45,1977-12-20,1977,12,20,m
4618,45,1972-53-27,1972,3,27,f
4619,77,1941-52-20,1941,2,20,f
4620,54,1940-61-01,1940,11,1,f
4621,54,1946-02-10,1946,2,10,m
4622,50,1972-55-25,1972,5,25,f
4623,68,1967-05-09,1967,5,9,m
4624,48,1966-55-24,1966,5,24,f
4625,48,1967-03-04,1967,3,4,m
4626,3,1947-61-24,1947,11,24,f
4627,1,1942-03-24,1942,3,24,m
4628,1,1938-55-31,1938,5,31,f
4629,76,1923-05-10,1923,5,10,m
4630,76,1915-59-27,1915,9,27,f
4631,8,1933-54-01,1933,4,1,f
4632,1,1928-04-18,1928,4,18,m
4633,62,1980-60-31,1980,10,31,f
4634,67,1940-53-09,1940,3,9,f
4635,67,1936-02-28,1936,2,28,m
4636,48,1977-09-22,1977,9,22,m
4637,61,1969-02-13,1969,2,13,m
4638,33,1968-52-26,1968,2,26,f
4639,20,1980-05-16,1980,5,16,m
4640,75,1956-55-07,1956,5,7,f
4641,33,1958-02-12,1958,2,12,m
4642,33,1960-58-03,1960,8,3,f
4643,1,1969-57-21,1969,7,21,f
4644,20,1931-01-19,1931,1,19,m
4647,8,1978-08-20,1978,8,20,m
4648,33,1964-01-24,1964,1,24,m
4649,45,1928-56-25,1928,6,25,f
4650,54,1965-57-15,1965,7,15,f
4651,2,1979-01-24,1979,1,24,m
4652,53,1962-02-26,1962,2,26,m
4653,4,1946-62-18,1946,12,18,f
4654,2,1950-52-15,1950,2,15,f
4655,2,1947-10-14,1947,10,14,m
4656,1,1942-09-16,1942,9,16,m
4657,15,1941-09-13,1941,9,13,m
4658,33,1935-10-11,1935,10,11,m
4659,50,1959-54-14,1959,4,14,f
4660,60,1975-57-06,1975,7,6,f
4661,1,1944-55-11,1944,5,11,f
4662,1,1927-52-10,1927,2,10,f
4663,72,1942-10-29,1942,10,29,m
4664,38,1921-08-05,1921,8,5,m
4665,9,1926-58-27,1926,8,27,f
4666,9,1928-06-12,1928,6,12,m
4667,25,1941-04-26,1941,4,26,m
4668,25,1938-56-25,1938,6,25,f
4670,51,1968-58-14,1968,8,14,f
4671,51,1972-07-27,1972,7,27,m
4672,44,1949-08-28,1949,8,28,m
4673,69,1952-08-16,1952,8,16,m
4674,59,1978-62-27,1978,12,27,f
4675,23,1975-10-02,1975,10,2,m
4677,3,1921-59-29,1921,9,29,f
4678,21,1968-12-06,1968,12,6,m
4679,20,1948-01-31,1948,1,31,m
4680,72,1979-55-24,1979,5,24,f
4681,1,1949-60-08,1949,10,8,f
4682,1,1953-08-11,1953,8,11,m
4683,51,1956-08-02,1956,8,2,m
4684,1,1953-53-05,1953,3,5,f
4685,62,1964-07-14,1964,7,14,m
4686,39,1944-07-02,1944,7,2,m
4687,16,1947-62-19,1947,12,19,f
4688,16,1940-09-11,1940,9,11,m
4689,50,1963-04-26,1963,4,26,m
4690,66,1962-58-26,1962,8,26,f
4691,66,1964-01-28,1964,1,28,m
4692,76,1955-54-06,1955,4,6,f
4693,42,1943-03-02,1943,3,2,m
4694,42,1943-54-15,1943,4,15,f
4695,52,1925-12-11,1925,12,11,m
4696,52,1933-54-12,1933,4,12,f
4697,27,1957-59-25,1957,9,25,f
4698,45,1963-03-31,1963,3,31,m
4699,13,1963-61-12,1963,11,12,f
4700,70,1937-56-15,1937,6,15,f
4701,22,1941-06-28,1941,6,28,m
4704,12,1955-54-29,1955,4,29,f
4705,1,1955-09-12,1955,9,12,m
4706,58,1943-57-11,1943,7,11,f
4707,58,1940-11-05,1940,11,5,m
4708,18,1950-07-14,1950,7,14,m
4709,54,1978-04-16,1978,4,16,m
4710,52,1961-55-09,1961,5,9,f
4711,52,1955-07-23,1955,7,23,m
4712,37,1960-56-06,1960,6,6,f
4713,13,1918-61-04,1918,11,4,f
4714,13,1911-08-20,1911,8,20,m
4715,15,1976-58-12,1976,8,12,f
4716,10,1933-58-02,1933,8,2,f
4717,32,1944-08-09,1944,8,9,m
4718,2,1932-11-22,1932,11,22,m
4719,23,1937-02-18,1937,2,18,m
4720,33,1946-55-06,1946,5,6,f
4721,65,1956-53-21,1956,3,21,f
4722,8,1972-01-28,1972,1,28,m
4723,1,1941-52-06,1941,2,6,f
4724,53,1973-60-14,1973,10,14,f
4725,34,1945-11-17,1945,11,17,m
4726,34,1952-57-04,1952,7,4,f
4727,74,1970-61-23,1970,11,23,f
4728,74,1970-10-31,1970,10,31,m
4729,18,1945-07-07,1945,7,7,m
4730,68,1920-05-04,1920,5,4,m
4731,52,1973-52-11,1973,2,11,f
4732,70,1918-03-17,1918,3,17,m
4733,1,1955-07-17,1955,7,17,m
4734,72,1925-03-21,1925,3,21,m
4735,72,1922-60-23,1922,10,23,f
4736,56,1943-55-28,1943,5,28,f
4737,24,1981-56-01,1981,6,1,f
4739,37,1960-53-08,1960,3,8,f
4740,28,1977-06-12,1977,6,12,m
4741,74,1929-57-29,1929,7,29,f
4742,61,1949-54-13,1949,4,13,f
4743,61,1956-09-25,1956,9,25,m
4744,6,1929-12-18,1929,12,18,m
4745,68,1948-58-04,1948,8,4,f
4746,39,1941-57-20,1941,7,20,f
4747,76,1922-54-27,1922,4,27,f
4748,76,1928-01-26,1928,1,26,m
4749,57,1948-51-19,1948,1,19,f
4750,70,1962-04-04,1962,4,4,m
4751,35,1973-01-08,1973,1,8,m
4752,7,1939-10-09,1939,10,9,m
4753,7,1934-52-18,1934,2,18,f
4754,27,1939-62-28,1939,12,28,f
4755,71,1954-59-05,1954,9,5,f
4756,22,1950-51-08,1950,1,8,f
4757,22,1945-10-09,1945,10,9,m
4758,50,1973-51-09,1973,1,9,f
4759,50,1980-02-21,1980,2,21,m
4760,70,1935-03-27,1935,3,27,m
4761,70,1934-61-28,1934,11,28,f
4762,76,1971-52-13,1971,2,13,f
4763,77,1944-52-23,1944,2,23,f
4764,54,1979-10-15,1979,10,15,m
4765,48,1935-03-06,1935,3,6,m
4766,22,1967-05-27,1967,5,27,m
4767,26,1918-59-21,1918,9,21,f
4768,1,1960-54-03,1960,4,3,f
4769,22,1923-51-23,1923,1,23,f
4770,22,1924-12-13,1924,12,13,m
4771,64,1961-51-07,1961,1,7,f
4772,6,1950-51-29,1950,1,29,f
4773,33,1952-56-13,1952,6,13,f
4774,59,1951-08-14,1951,8,14,m
4775,59,1948-57-22,1948,7,22,f
4776,1,1974-12-22,1974,12,22,m
4777,64,1929-56-23,1929,6,23,f
4778,64,1922-03-07,1922,3,7,m
4779,52,1978-02-10,1978,2,10,m
4780,54,1972-52-01,1972,2,1,f
4781,9,1966-58-15,1966,8,15,f
4782,25,1966-12-28,1966,12,28,m
4783,31,1978-60-16,1978,10,16,f
4784,42,1920-62-08,1920,12,8,f
4785,42,1921-10-06,1921,10,6,m
4786,54,1938-08-16,1938,8,16,m
4787,36,1962-03-12,1962,3,12,m
4788,39,1980-54-27,1980,4,27,f
4789,24,1940-59-26,1940,9,26,f
4790,75,1946-02-09,1946,2,9,m
4791,51,1936-02-15,1936,2,15,m
4792,20,1957-55-25,1957,5,25,f
4793,55,1946-52-15,1946,2,15,f
4794,20,1945-61-16,1945,11,16,f
4795,74,1925-59-18,1925,9,18,f
4796,7,1928-03-11,1928,3,11,m
4797,59,1940-59-03,1940,9,3,f
4798,37,1962-51-02,1962,1,2,f
4799,75,1946-53-20,1946,3,20,f
4800,75,1953-08-14,1953,8,14,m
4801,23,1978-11-25,1978,11,25,m
4802,75,1971-07-06,1971,7,6,m
4803,45,1945-08-07,1945,8,7,m
4804,51,1930-52-07,1930,2,7,f
4805,1,1935-53-13,1935,3,13,f
4806,19,1944-52-01,1944,2,1,f
4807,25,1948-12-28,1948,12,28,m
4808,23,1981-61-24,1981,11,24,f
4809,19,1930-11-01,1930,11,1,m
4810,19,1935-51-26,1935,1,26,f
4811,77,1971-53-26,1971,3,26,f
4812,1,1925-06-26,1925,6,26,m
4813,43,1968-10-25,1968,10,25,m
4814,54,1962-02-28,1962,2,28,m
4815,15,1970-09-17,1970,9,17,m
4816,15,1974-53-04,1974,3,4,f
4817,12,1969-09-04,1969,9,4,m
4818,1,1932-03-13,1932,3,13,m
4819,62,1964-04-13,1964,4,13,m
4820,2,1969-59-19,1969,9,19,f
4821,35,1939-56-08,1939,6,8,f
4822,35,1945-10-13,1945,10,13,m
4823,7,1982-04-16,1982,4,16,m
4824,54,1940-03-05,1940,3,5,m
4826,25,1977-62-27,1977,12,27,f
4831,27,1958-08-14,1958,8,14,m
4832,56,1957-51-09,1957,1,9,f
4833,30,1971-52-28,1971,2,28,f
4836,49,1952-12-31,1952,12,31,m
4837,56,1967-53-13,1967,3,13,f
4853,58,1939-03-01,1939,3,1,m
4861,57,1977-61-01,1977,11,1,f
4862,1,1943-61-23,1943,11,23,f
4863,1,1974-53-02,1974,3,2,f
4877,45,1957-02-19,1957,2,19,m
4882,36,1978-12-21,1978,12,21,m
4886,23,1979-12-09,1979,12,9,m
4892,26,1969-03-08,1969,3,8,m
4901,72,1950-55-08,1950,5,8,f
4904,38,1961-54-19,1961,4,19,f
4906,64,1976-60-19,1976,10,19,f
4907,64,1974-05-31,1974,5,31,m
4915,40,1963-07-19,1963,7,19,m
4916,52,1939-01-09,1939,1,9,m
4918,11,1968-05-06,1968,5,6,m
4919,49,1951-55-26,1951,5,26,f
4923,66,1962-07-02,1962,7,2,m
4925,45,1951-06-18,1951,6,18,m
4927,72,1955-53-16,1955,3,16,f
4928,9,1976-02-09,1976,2,9,m
4929,74,1943-07-30,1943,7,30,m
4930,1,1981-07-30,1981,7,30,m
4937,54,1960-61-09,1960,11,9,f
4941,60,1979-52-25,1979,2,25,f
4942,38,1959-07-05,1959,7,5,m
4944,58,1982-04-07,1982,4,7,m
4949,54,1982-10-20,1982,10,20,m
4956,6,1946-10-10,1946,10,10,m
4959,77,1979-04-25,1979,4,25,m
4961,54,1982-07-31,1982,7,31,m
4968,50,1938-05-26,1938,5,26,m
4969,64,1968-57-20,1968,7,20,f
4972,70,1977-57-13,1977,7,13,f
4974,5,1962-56-30,1962,6,30,f
4975,5,1961-10-21,1961,10,21,m
4976,36,1981-01-18,1981,1,18,m
4979,7,1937-06-28,1937,6,28,m
4989,28,1935-09-04,1935,9,4,m
4992,55,1972-57-14,1972,7,14,f
4993,1,1973-56-27,1973,6,27,f
4994,1,1978-06-21,1978,6,21,m
5002,65,1977-57-17,1977,7,17,f
5010,42,1950-59-08,1950,9,8,f
5012,27,1972-59-22,1972,9,22,f
5013,1,1980-09-15,1980,9,15,m
5016,1,1946-51-05,1946,1,5,f
5028,28,1976-04-10,1976,4,10,m
5030,1,1980-01-15,1980,1,15,m
5046,1,1937-08-22,1937,8,22,m
5050,62,1951-01-19,1951,1,19,m
5056,67,1957-52-04,1957,2,4,f
5067,21,1975-59-10,1975,9,10,f
5072,1,1981-53-24,1981,3,24,f
5081,1,1961-60-31,1961,10,31,f
5093,55,1949-54-12,1949,4,12,f
5107,50,1947-60-06,1947,10,6,f
5108,50,1944-05-22,1944,5,22,m
5111,50,1959-12-12,1959,12,12,m
5117,52,1975-03-21,1975,3,21,m
5126,43,1965-04-03,1965,4,3,m
5127,33,1975-54-05,1975,4,5,f
5128,70,1963-12-24,1963,12,24,m
5132,51,1967-10-21,1967,10,21,m
5133,66,1959-58-10,1959,8,10,f
5134,58,1967-57-19,1967,7,19,f
5137,5,1979-05-05,1979,5,5,m
5138,45,1974-58-05,1974,8,5,f
5141,54,1953-55-19,1953,5,19,f
5143,77,1973-03-09,1973,3,9,m
5144,77,1966-56-07,1966,6,7,f
5145,26,1950-60-31,1950,10,31,f
5149,15,1962-12-18,1962,12,18,m
5152,43,1975-59-09,1975,9,9,f
5159,39,1964-12-02,1964,12,2,m
5163,43,1957-60-28,1957,10,28,f
5164,9,1971-11-30,1971,11,30,m
5171,64,1956-59-23,1956,9,23,f
5175,63,1949-59-18,1949,9,18,f
5180,1,1943-12-20,1943,12,20,m
5189,74,1961-51-10,1961,1,10,f
5200,33,1960-54-23,1960,4,23,f
5201,33,1954-04-19,1954,4,19,m
5203,61,1945-59-08,1945,9,8,f
5204,47,1963-01-22,1963,1,22,m
5212,72,1946-60-12,1946,10,12,f
5213,1,1980-10-10,1980,10,10,m
5214,47,1976-09-12,1976,9,12,m
5215,47,1973-60-15,1973,10,15,f
5217,74,1940-57-16,1940,7,16,f
5223,2,1977-51-11,1977,1,11,f
5224,29,1949-07-24,1949,7,24,m
5232,74,1948-54-06,1948,4,6,f
5233,66,1967-10-30,1967,10,30,m
5236,25,1978-06-03,1978,6,3,m
5237,1,1977-08-03,1977,8,3,m
5240,74,1940-02-17,1940,2,17,m
5241,63,1978-06-26,1978,6,26,m
5243,2,1970-04-18,1970,4,18,m
5245,38,1942-53-18,1942,3,18,f
5246,70,1982-05-15,1982,5,15,m
5247,47,1943-04-14,1943,4,14,m
5249,5,1971-51-05,1971,1,5,f
5253,69,1946-60-07,1946,10,7,f
5254,69,1948-09-16,1948,9,16,m
5263,1,1962-52-27,1962,2,27,f
5273,39,1959-01-10,1959,1,10,m
5275,28,1950-05-21,1950,5,21,m
5277,44,1968-61-07,1968,11,7,f
5281,73,1941-12-24,1941,12,24,m
5283,17,1982-03-10,1982,3,10,m
5284,51,1971-59-24,1971,9,24,f
5287,77,1971-01-02,1971,1,2,m
5308,41,1974-57-09,1974,7,9,f
5312,71,1947-01-08,1947,1,8,m
5313,71,1947-51-16,1947,1,16,f
5318,74,1968-03-28,1968,3,28,m
5319,74,1964-59-23,1964,9,23,f
5320,17,1951-54-07,1951,4,7,f
5321,17,1950-02-01,1950,2,1,m
5322,73,1956-53-13,1956,3,13,f
5323,14,1976-52-17,1976,2,17,f
