account_id,district_id,frequency,acc_creation_date,acc_creation_year,acc_creation_month,acc_creation_day
2913,8,monthly issuance,1993-12-28,1993,12,28
2914,4,monthly issuance,1996-09-08,1996,9,8
2915,57,monthly issuance,1993-07-23,1993,7,23
2916,6,monthly issuance,1996-12-03,1996,12,3
2917,68,monthly issuance,1996-08-08,1996,8,8
2918,15,issuance after transaction,1997-12-05,1997,12,5
2919,77,monthly issuance,1995-05-10,1995,5,10
2920,73,monthly issuance,1997-11-13,1997,11,13
2921,54,monthly issuance,1996-09-21,1996,9,21
2922,16,monthly issuance,1994-06-06,1994,6,6
2923,43,monthly issuance,1995-01-10,1995,1,10
2924,56,monthly issuance,1994-10-16,1994,10,16
2925,1,monthly issuance,1993-01-10,1993,1,10
2926,50,monthly issuance,1993-01-14,1993,1,14
2927,37,monthly issuance,1997-08-04,1997,8,4
2928,55,monthly issuance,1993-12-14,1993,12,14
2929,51,monthly issuance,1996-04-06,1996,4,6
2930,1,monthly issuance,1996-08-24,1996,8,24
2931,36,monthly issuance,1995-05-04,1995,5,4
2932,72,monthly issuance,1993-05-04,1993,5,4
2933,10,monthly issuance,1993-06-18,1993,6,18
2934,1,monthly issuance,1996-10-08,1996,10,8
2935,68,monthly issuance,1995-05-15,1995,5,15
2936,3,monthly issuance,1996-03-27,1996,3,27
2937,1,monthly issuance,1997-02-25,1997,2,25
2938,1,monthly issuance,1993-08-04,1993,8,4
2939,5,monthly issuance,1997-06-28,1997,6,28
2940,54,monthly issuance,1993-06-24,1993,6,24
2942,44,monthly issuance,1997-09-24,1997,9,24
2944,22,monthly issuance,1996-01-11,1996,1,11
2945,6,monthly issuance,1996-07-11,1996,7,11
2946,54,monthly issuance,1996-05-07,1996,5,7
2947,57,monthly issuance,1996-08-09,1996,8,9
2949,1,monthly issuance,1994-10-21,1994,10,21
2950,62,monthly issuance,1996-06-28,1996,6,28
2951,44,monthly issuance,1993-09-06,1993,9,6
2952,65,monthly issuance,1997-04-28,1997,4,28
2953,1,monthly issuance,1996-09-02,1996,9,2
2954,1,monthly issuance,1997-04-08,1997,4,8
2955,67,monthly issuance,1996-09-27,1996,9,27
2956,15,monthly issuance,1997-06-10,1997,6,10
2957,25,monthly issuance,1995-07-28,1995,7,28
2958,48,monthly issuance,1993-09-19,1993,9,19
2959,8,monthly issuance,1994-02-25,1994,2,25
2960,19,monthly issuance,1994-09-20,1994,9,20
2961,9,monthly issuance,1996-07-12,1996,7,12
2962,1,monthly issuance,1993-05-30,1993,5,30
2963,31,monthly issuance,1996-12-09,1996,12,9
2964,72,monthly issuance,1997-01-09,1997,1,9
2965,6,monthly issuance,1995-10-10,1995,10,10
2966,33,monthly issuance,1997-03-27,1997,3,27
2967,38,monthly issuance,1996-11-13,1996,11,13
2968,15,monthly issuance,1995-02-05,1995,2,5
2969,29,monthly issuance,1995-05-26,1995,5,26
2970,60,monthly issuance,1993-01-22,1993,1,22
2971,76,weekly issuance,1993-12-23,1993,12,23
2972,12,monthly issuance,1993-11-23,1993,11,23
2973,23,monthly issuance,1996-08-15,1996,8,15
2974,9,monthly issuance,1993-03-13,1993,3,13
2976,13,monthly issuance,1996-08-19,1996,8,19
2977,28,monthly issuance,1996-06-20,1996,6,20
2978,74,monthly issuance,1995-01-06,1995,1,6
2979,10,monthly issuance,1997-11-22,1997,11,22
2980,66,monthly issuance,1993-12-09,1993,12,9
2981,46,monthly issuance,1997-01-11,1997,1,11
2982,19,monthly issuance,1996-06-04,1996,6,4
2983,42,monthly issuance,1996-07-25,1996,7,25
2985,71,monthly issuance,1993-04-06,1993,4,6
2986,63,monthly issuance,1996-04-09,1996,4,9
2987,18,monthly issuance,1993-09-16,1993,9,16
2988,66,issuance after transaction,1996-10-14,1996,10,14
2989,4,monthly issuance,1993-11-28,1993,11,28
2990,30,monthly issuance,1996-09-16,1996,9,16
2991,19,monthly issuance,1993-05-22,1993,5,22
2992,43,monthly issuance,1997-07-11,1997,7,11
2993,1,weekly issuance,1996-02-13,1996,2,13
2994,77,monthly issuance,1996-05-03,1996,5,3
2995,51,monthly issuance,1996-12-14,1996,12,14
2996,54,monthly issuance,1994-05-17,1994,5,17
2997,40,monthly issuance,1997-09-09,1997,9,9
2998,21,monthly issuance,1997-11-09,1997,11,9
2999,66,monthly issuance,1996-10-08,1996,10,8
3000,28,monthly issuance,1993-07-14,1993,7,14
3001,1,monthly issuance,1993-03-24,1993,3,24
3003,18,monthly issuance,1993-11-27,1993,11,27
3004,11,monthly issuance,1996-08-22,1996,8,22
3005,42,issuance after transaction,1997-01-11,1997,1,11
3006,64,monthly issuance,1995-01-01,1995,1,1
3007,16,monthly issuance,1993-02-02,1993,2,2
3008,72,monthly issuance,1993-02-27,1993,2,27
3009,1,monthly issuance,1996-01-26,1996,1,26
3010,46,monthly issuance,1995-09-13,1995,9,13
3011,64,monthly issuance,1993-09-01,1993,9,1
3012,49,monthly issuance,1997-04-18,1997,4,18
3013,73,monthly issuance,1997-12-09,1997,12,9
3014,75,weekly issuance,1995-03-03,1995,3,3
3015,19,monthly issuance,1996-06-15,1996,6,15
3016,26,monthly issuance,1996-02-23,1996,2,23
3017,75,monthly issuance,1994-08-12,1994,8,12
3018,34,monthly issuance,1996-12-03,1996,12,3
3019,33,monthly issuance,1996-04-21,1996,4,21
3020,3,monthly issuance,1996-08-09,1996,8,9
3021,10,monthly issuance,1996-04-20,1996,4,20
3022,64,monthly issuance,1996-10-30,1996,10,30
3023,35,monthly issuance,1997-10-14,1997,10,14
3024,1,monthly issuance,1996-12-18,1996,12,18
3025,25,monthly issuance,1997-12-27,1997,12,27
3026,24,monthly issuance,1993-02-18,1993,2,18
3027,62,monthly issuance,1996-04-29,1996,4,29
3028,27,monthly issuance,1993-09-15,1993,9,15
3029,42,monthly issuance,1996-12-24,1996,12,24
3030,65,monthly issuance,1994-06-22,1994,6,22
3031,51,monthly issuance,1997-03-10,1997,3,10
3032,5,monthly issuance,1993-06-07,1993,6,7
3033,69,monthly issuance,1997-12-10,1997,12,10
3035,15,weekly issuance,1993-08-16,1993,8,16
3036,10,monthly issuance,1994-04-10,1994,4,10
3037,44,monthly issuance,1994-05-26,1994,5,26
3038,10,monthly issuance,1996-04-28,1996,4,28
3039,1,monthly issuance,1993-12-10,1993,12,10
3040,17,monthly issuance,1996-08-03,1996,8,3
3041,70,monthly issuance,1996-04-04,1996,4,4
3042,10,monthly issuance,1993-09-16,1993,9,16
3043,1,monthly issuance,1996-12-29,1996,12,29
3044,72,monthly issuance,1996-09-14,1996,9,14
3045,1,monthly issuance,1995-06-08,1995,6,8
3046,74,monthly issuance,1997-08-11,1997,8,11
3047,16,monthly issuance,1993-02-17,1993,2,17
3048,74,weekly issuance,1997-12-26,1997,12,26
3049,61,monthly issuance,1994-09-08,1994,9,8
3050,60,monthly issuance,1993-05-08,1993,5,8
3051,9,monthly issuance,1996-01-01,1996,1,1
3052,44,monthly issuance,1997-04-26,1997,4,26
3053,11,monthly issuance,1993-08-23,1993,8,23
3055,15,monthly issuance,1996-05-26,1996,5,26
3056,55,monthly issuance,1993-12-22,1993,12,22
3057,9,monthly issuance,1997-07-23,1997,7,23
3058,44,monthly issuance,1994-10-23,1994,10,23
3059,1,monthly issuance,1997-02-15,1997,2,15
3060,73,monthly issuance,1997-06-09,1997,6,9
3061,76,monthly issuance,1995-11-08,1995,11,8
3062,17,monthly issuance,1997-08-15,1997,8,15
3063,72,monthly issuance,1993-05-26,1993,5,26
3064,40,monthly issuance,1993-05-23,1993,5,23
3066,74,monthly issuance,1996-08-12,1996,8,12
3067,46,monthly issuance,1997-01-30,1997,1,30
3068,59,monthly issuance,1993-04-25,1993,4,25
3069,66,monthly issuance,1993-03-20,1993,3,20
3070,56,monthly issuance,1997-08-21,1997,8,21
3071,41,monthly issuance,1996-10-03,1996,10,3
3072,8,monthly issuance,1993-06-05,1993,6,5
3074,74,weekly issuance,1994-10-08,1994,10,8
3075,71,monthly issuance,1997-06-25,1997,6,25
3076,54,monthly issuance,1993-03-27,1993,3,27
3077,64,monthly issuance,1997-04-16,1997,4,16
3078,1,monthly issuance,1993-07-16,1993,7,16
3079,18,monthly issuance,1996-02-26,1996,2,26
3080,57,monthly issuance,1995-10-29,1995,10,29
3082,33,monthly issuance,1997-11-16,1997,11,16
3083,66,monthly issuance,1997-03-18,1997,3,18
3084,59,weekly issuance,1996-01-28,1996,1,28
3085,66,monthly issuance,1997-07-03,1997,7,3
3086,1,monthly issuance,1993-11-02,1993,11,2
3087,15,monthly issuance,1993-12-04,1993,12,4
3088,18,monthly issuance,1996-03-08,1996,3,8
3089,12,weekly issuance,1996-07-02,1996,7,2
3090,1,monthly issuance,1996-12-10,1996,12,10
3091,3,monthly issuance,1993-11-11,1993,11,11
3092,46,monthly issuance,1995-12-20,1995,12,20
3093,16,monthly issuance,1996-11-21,1996,11,21
3094,56,monthly issuance,1993-12-20,1993,12,20
3096,68,monthly issuance,1993-06-29,1993,6,29
3097,66,monthly issuance,1997-08-14,1997,8,14
3098,1,monthly issuance,1996-09-16,1996,9,16
3099,70,monthly issuance,1993-05-20,1993,5,20
3100,65,monthly issuance,1997-06-22,1997,6,22
3101,1,monthly issuance,1994-02-27,1994,2,27
3102,33,monthly issuance,1997-11-23,1997,11,23
3103,1,issuance after transaction,1997-09-21,1997,9,21
3104,1,monthly issuance,1997-04-29,1997,4,29
3105,37,monthly issuance,1997-11-21,1997,11,21
3106,12,weekly issuance,1997-09-26,1997,9,26
3107,5,monthly issuance,1993-11-20,1993,11,20
3108,53,monthly issuance,1993-03-14,1993,3,14
3109,18,monthly issuance,1995-04-08,1995,4,8
3110,48,monthly issuance,1997-01-12,1997,1,12
3111,60,monthly issuance,1995-11-08,1995,11,8
3112,38,monthly issuance,1994-08-12,1994,8,12
3113,67,monthly issuance,1993-08-16,1993,8,16
3114,1,monthly issuance,1996-06-15,1996,6,15
3115,14,monthly issuance,1996-03-27,1996,3,27
3116,54,monthly issuance,1996-04-05,1996,4,5
3117,33,monthly issuance,1993-02-24,1993,2,24
3118,48,monthly issuance,1996-03-10,1996,3,10
3119,33,monthly issuance,1997-05-02,1997,5,2
3120,1,monthly issuance,1996-06-20,1996,6,20
3121,46,monthly issuance,1996-03-08,1996,3,8
3122,74,monthly issuance,1997-05-12,1997,5,12
3124,6,monthly issuance,1995-06-13,1995,6,13
3125,37,monthly issuance,1996-12-16,1996,12,16
3126,17,monthly issuance,1996-09-03,1996,9,3
3127,66,monthly issuance,1993-08-08,1993,8,8
3128,1,monthly issuance,1995-01-06,1995,1,6
3129,5,monthly issuance,1993-12-05,1993,12,5
3130,13,monthly issuance,1996-03-20,1996,3,20
3131,21,monthly issuance,1995-10-23,1995,10,23
3132,56,monthly issuance,1995-10-08,1995,10,8
3133,66,monthly issuance,1993-06-14,1993,6,14
3134,48,monthly issuance,1994-04-29,1994,4,29
3135,72,monthly issuance,1993-12-27,1993,12,27
3136,69,monthly issuance,1993-08-07,1993,8,7
3137,39,monthly issuance,1996-12-15,1996,12,15
3138,37,monthly issuance,1996-03-24,1996,3,24
3139,12,monthly issuance,1995-08-30,1995,8,30
3140,3,monthly issuance,1997-05-13,1997,5,13
3141,1,weekly issuance,1995-01-06,1995,1,6
3142,2,monthly issuance,1994-09-14,1994,9,14
3143,38,monthly issuance,1996-10-18,1996,10,18
3144,67,monthly issuance,1996-03-09,1996,3,9
3145,4,monthly issuance,1993-12-03,1993,12,3
3146,68,monthly issuance,1993-10-26,1993,10,26
3147,54,monthly issuance,1995-04-05,1995,4,5
3148,33,monthly issuance,1995-11-19,1995,11,19
3149,57,monthly issuance,1996-06-27,1996,6,27
3151,6,monthly issuance,1996-02-21,1996,2,21
3152,1,monthly issuance,1993-07-16,1993,7,16
3153,2,monthly issuance,1996-07-05,1996,7,5
3154,1,monthly issuance,1997-07-02,1997,7,2
3155,28,monthly issuance,1996-08-29,1996,8,29
3156,1,issuance after transaction,1997-11-16,1997,11,16
3157,77,monthly issuance,1993-09-10,1993,9,10
3158,71,monthly issuance,1996-10-03,1996,10,3
3160,22,monthly issuance,1994-06-19,1994,6,19
3161,48,monthly issuance,1996-08-26,1996,8,26
3162,63,weekly issuance,1996-05-18,1996,5,18
3163,41,monthly issuance,1997-05-24,1997,5,24
3164,33,monthly issuance,1993-12-24,1993,12,24
3166,71,monthly issuance,1993-08-10,1993,8,10
3167,18,monthly issuance,1994-08-08,1994,8,8
3168,39,monthly issuance,1993-02-20,1993,2,20
3169,19,monthly issuance,1997-12-19,1997,12,19
3170,1,monthly issuance,1996-01-12,1996,1,12
3171,61,monthly issuance,1993-09-28,1993,9,28
3172,77,monthly issuance,1997-05-27,1997,5,27
3173,39,monthly issuance,1993-05-15,1993,5,15
3174,65,monthly issuance,1997-12-10,1997,12,10
3175,50,monthly issuance,1996-10-08,1996,10,8
3176,26,monthly issuance,1997-03-26,1997,3,26
3177,74,monthly issuance,1996-11-12,1996,11,12
3178,4,monthly issuance,1996-04-27,1996,4,27
3179,71,monthly issuance,1996-09-20,1996,9,20
3180,1,monthly issuance,1996-06-18,1996,6,18
3181,42,monthly issuance,1993-05-16,1993,5,16
3182,6,monthly issuance,1996-12-20,1996,12,20
3183,45,monthly issuance,1994-04-01,1994,4,1
3184,1,monthly issuance,1994-02-18,1994,2,18
3185,45,monthly issuance,1997-07-29,1997,7,29
3186,10,monthly issuance,1995-05-28,1995,5,28
3187,59,monthly issuance,1997-12-20,1997,12,20
3188,24,monthly issuance,1997-02-20,1997,2,20
3189,29,monthly issuance,1995-11-29,1995,11,29
3190,1,monthly issuance,1996-12-30,1996,12,30
3191,72,monthly issuance,1996-09-17,1996,9,17
3192,18,monthly issuance,1996-07-28,1996,7,28
3193,74,monthly issuance,1996-02-27,1996,2,27
3194,11,monthly issuance,1997-04-19,1997,4,19
3195,40,monthly issuance,1993-09-02,1993,9,2
3196,1,monthly issuance,1993-12-13,1993,12,13
3197,1,monthly issuance,1993-12-25,1993,12,25
3199,66,monthly issuance,1996-06-06,1996,6,6
3200,17,issuance after transaction,1995-10-20,1995,10,20
3201,4,monthly issuance,1994-04-17,1994,4,17
3202,8,monthly issuance,1997-06-04,1997,6,4
3203,23,monthly issuance,1995-08-07,1995,8,7
3204,61,monthly issuance,1996-07-13,1996,7,13
3205,1,monthly issuance,1995-12-17,1995,12,17
3206,38,monthly issuance,1996-06-22,1996,6,22
3208,29,monthly issuance,1997-08-04,1997,8,4
3209,45,monthly issuance,1997-12-10,1997,12,10
3210,1,monthly issuance,1993-05-17,1993,5,17
3211,72,monthly issuance,1997-06-09,1997,6,9
3212,70,monthly issuance,1993-07-25,1993,7,25
3213,51,monthly issuance,1993-04-12,1993,4,12
3214,67,monthly issuance,1997-05-10,1997,5,10
3216,3,monthly issuance,1995-08-11,1995,8,11
3217,75,issuance after transaction,1997-04-23,1997,4,23
3218,41,monthly issuance,1993-11-14,1993,11,14
3219,1,monthly issuance,1996-03-26,1996,3,26
3220,29,monthly issuance,1993-08-14,1993,8,14
3221,5,monthly issuance,1993-08-17,1993,8,17
3222,4,monthly issuance,1993-07-21,1993,7,21
3223,1,monthly issuance,1993-12-07,1993,12,7
3224,55,monthly issuance,1996-11-10,1996,11,10
3225,1,monthly issuance,1993-11-01,1993,11,1
3226,65,monthly issuance,1994-08-28,1994,8,28
3227,1,monthly issuance,1996-06-24,1996,6,24
3228,29,monthly issuance,1996-10-30,1996,10,30
3229,64,monthly issuance,1995-11-18,1995,11,18
3230,1,monthly issuance,1995-03-11,1995,3,11
3231,73,monthly issuance,1995-04-18,1995,4,18
3232,37,monthly issuance,1996-10-02,1996,10,2
3233,31,monthly issuance,1995-03-03,1995,3,3
3234,1,monthly issuance,1995-09-16,1995,9,16
3235,8,monthly issuance,1995-01-26,1995,1,26
3236,52,monthly issuance,1997-02-20,1997,2,20
3237,20,monthly issuance,1993-10-02,1993,10,2
3238,47,monthly issuance,1996-01-07,1996,1,7
3239,5,monthly issuance,1996-06-19,1996,6,19
3240,35,weekly issuance,1996-05-29,1996,5,29
3241,44,monthly issuance,1993-07-16,1993,7,16
3242,28,monthly issuance,1997-03-02,1997,3,2
3243,1,monthly issuance,1993-11-10,1993,11,10
3244,56,monthly issuance,1995-01-14,1995,1,14
3245,45,monthly issuance,1997-06-26,1997,6,26
3246,54,monthly issuance,1993-06-14,1993,6,14
3247,61,monthly issuance,1996-04-11,1996,4,11
3248,77,monthly issuance,1996-05-11,1996,5,11
3249,74,monthly issuance,1996-10-11,1996,10,11
3250,1,monthly issuance,1995-01-06,1995,1,6
3251,59,monthly issuance,1995-05-18,1995,5,18
3252,12,monthly issuance,1995-06-12,1995,6,12
3253,71,issuance after transaction,1994-03-15,1994,3,15
3254,36,monthly issuance,1995-08-27,1995,8,27
3255,1,monthly issuance,1993-09-15,1993,9,15
3256,40,monthly issuance,1996-11-19,1996,11,19
3258,53,monthly issuance,1993-06-05,1993,6,5
3259,1,monthly issuance,1994-04-11,1994,4,11
3260,68,monthly issuance,1993-03-25,1993,3,25
3261,1,monthly issuance,1993-07-07,1993,7,7
3262,23,monthly issuance,1997-06-22,1997,6,22
3263,44,monthly issuance,1996-03-07,1996,3,7
3264,70,monthly issuance,1993-10-23,1993,10,23
3265,52,issuance after transaction,1996-03-30,1996,3,30
3266,14,monthly issuance,1997-03-29,1997,3,29
3267,64,monthly issuance,1993-07-21,1993,7,21
3268,21,monthly issuance,1993-09-20,1993,9,20
3269,37,monthly issuance,1995-09-03,1995,9,3
3270,30,monthly issuance,1995-08-08,1995,8,8
3271,8,monthly issuance,1996-10-12,1996,10,12
3272,53,monthly issuance,1996-08-30,1996,8,30
3273,74,monthly issuance,1995-12-29,1995,12,29
3274,76,monthly issuance,1997-09-17,1997,9,17
3275,74,monthly issuance,1994-06-29,1994,6,29
3276,1,monthly issuance,1997-12-29,1997,12,29
3277,36,monthly issuance,1993-07-12,1993,7,12
3278,4,monthly issuance,1996-01-02,1996,1,2
3279,46,weekly issuance,1994-12-17,1994,12,17
3280,1,monthly issuance,1996-04-24,1996,4,24
3281,1,monthly issuance,1997-08-06,1997,8,6
3282,1,monthly issuance,1996-11-24,1996,11,24
3283,68,monthly issuance,1993-03-26,1993,3,26
3284,64,monthly issuance,1993-05-17,1993,5,17
3285,43,monthly issuance,1996-05-12,1996,5,12
3286,8,monthly issuance,1996-02-26,1996,2,26
3287,18,monthly issuance,1993-07-26,1993,7,26
3288,54,monthly issuance,1994-09-15,1994,9,15
3289,1,monthly issuance,1994-06-02,1994,6,2
3290,19,monthly issuance,1996-12-09,1996,12,9
3291,45,monthly issuance,1996-11-16,1996,11,16
3292,1,monthly issuance,1993-12-21,1993,12,21
3293,1,monthly issuance,1997-08-08,1997,8,8
3294,75,monthly issuance,1996-04-09,1996,4,9
3296,67,monthly issuance,1996-03-15,1996,3,15
3297,53,monthly issuance,1995-02-17,1995,2,17
3298,29,monthly issuance,1993-08-04,1993,8,4
3299,11,weekly issuance,1997-05-16,1997,5,16
3300,71,monthly issuance,1997-09-19,1997,9,19
3301,14,monthly issuance,1996-04-25,1996,4,25
3302,21,monthly issuance,1993-03-02,1993,3,2
3303,1,monthly issuance,1995-11-17,1995,11,17
3304,36,monthly issuance,1997-01-16,1997,1,16
3305,13,monthly issuance,1995-12-09,1995,12,9
3306,75,monthly issuance,1993-08-24,1993,8,24
3307,30,monthly issuance,1994-03-13,1994,3,13
3308,40,monthly issuance,1996-04-02,1996,4,2
3309,66,monthly issuance,1993-11-20,1993,11,20
3310,25,monthly issuance,1993-09-15,1993,9,15
3311,8,monthly issuance,1996-08-18,1996,8,18
3312,30,monthly issuance,1996-12-04,1996,12,4
3314,25,monthly issuance,1996-10-14,1996,10,14
3315,23,monthly issuance,1995-08-24,1995,8,24
3316,28,monthly issuance,1993-05-06,1993,5,6
3317,4,monthly issuance,1995-10-04,1995,10,4
3318,62,monthly issuance,1996-06-25,1996,6,25
3319,56,monthly issuance,1993-08-29,1993,8,29
3320,1,monthly issuance,1995-12-01,1995,12,1
3321,17,monthly issuance,1995-04-18,1995,4,18
3322,65,weekly issuance,1996-03-20,1996,3,20
3323,13,monthly issuance,1993-09-08,1993,9,8
3324,3,monthly issuance,1997-10-17,1997,10,17
3325,11,monthly issuance,1997-11-03,1997,11,3
3326,5,monthly issuance,1993-11-11,1993,11,11
3327,45,monthly issuance,1993-04-16,1993,4,16
3328,1,monthly issuance,1997-03-17,1997,3,17
3329,3,monthly issuance,1996-10-12,1996,10,12
3330,76,monthly issuance,1995-07-08,1995,7,8
3331,16,monthly issuance,1997-02-20,1997,2,20
3332,17,monthly issuance,1997-03-25,1997,3,25
3333,44,monthly issuance,1997-11-27,1997,11,27
3334,67,monthly issuance,1996-07-09,1996,7,9
3335,35,monthly issuance,1996-02-18,1996,2,18
3336,51,monthly issuance,1994-09-19,1994,9,19
3337,58,issuance after transaction,1997-02-22,1997,2,22
3338,25,monthly issuance,1995-12-24,1995,12,24
3339,1,monthly issuance,1996-09-27,1996,9,27
3342,59,monthly issuance,1997-10-06,1997,10,6
3343,1,monthly issuance,1997-08-03,1997,8,3
3344,70,monthly issuance,1997-05-15,1997,5,15
3345,22,monthly issuance,1993-12-08,1993,12,8
3346,1,monthly issuance,1997-07-25,1997,7,25
3347,4,monthly issuance,1996-08-19,1996,8,19
3348,4,monthly issuance,1994-12-08,1994,12,8
3349,47,monthly issuance,1996-03-28,1996,3,28
3350,74,monthly issuance,1996-07-13,1996,7,13
3351,70,monthly issuance,1996-03-08,1996,3,8
3352,42,monthly issuance,1993-11-08,1993,11,8
3353,74,monthly issuance,1996-08-27,1996,8,27
3354,63,monthly issuance,1993-11-05,1993,11,5
3355,70,monthly issuance,1994-02-26,1994,2,26
3357,54,monthly issuance,1995-07-26,1995,7,26
3358,44,monthly issuance,1996-02-21,1996,2,21
3359,8,monthly issuance,1996-07-30,1996,7,30
3360,71,monthly issuance,1997-11-10,1997,11,10
3361,45,monthly issuance,1993-08-26,1993,8,26
3362,73,monthly issuance,1995-01-25,1995,1,25
3363,30,monthly issuance,1995-06-24,1995,6,24
3364,21,weekly issuance,1994-12-08,1994,12,8
3365,11,monthly issuance,1997-11-18,1997,11,18
3366,68,monthly issuance,1996-03-02,1996,3,2
3367,1,monthly issuance,1993-04-01,1993,4,1
3368,24,monthly issuance,1995-09-14,1995,9,14
3369,8,monthly issuance,1994-12-01,1994,12,1
3370,49,monthly issuance,1993-11-15,1993,11,15
3371,68,monthly issuance,1993-11-04,1993,11,4
3372,23,monthly issuance,1994-05-26,1994,5,26
3373,27,monthly issuance,1996-01-18,1996,1,18
3374,21,monthly issuance,1993-02-17,1993,2,17
3375,9,monthly issuance,1997-01-15,1997,1,15
3376,58,monthly issuance,1996-11-17,1996,11,17
3377,74,monthly issuance,1996-12-02,1996,12,2
3378,55,monthly issuance,1994-03-14,1994,3,14
3379,63,monthly issuance,1997-01-24,1997,1,24
3380,64,monthly issuance,1993-12-10,1993,12,10
3381,68,monthly issuance,1997-08-02,1997,8,2
3382,23,weekly issuance,1997-11-20,1997,11,20
